Millenium: Tabela Kursów Walut Obcych Banku Millennium S.A. (CHF)
* - Dewizy
** - Dewizy (produkty kredytowe firm):
        kursy wymiany walut obcych w złotych dla transakcji kredytowych zawartych z przedsiębiorcami:
            kredyty (poza kredytem w rachunku bieżącym), gwarancje bankowe, akredytywy dokumentowe, faktoring.
*** - Kurs waluty CHF do obsługi kredytów hipotecznych udzielonych we franku szwajcarskim przez Bank Millennium (CHH)

Data	Godzina	Dewizy Kupno*	Dewizy Sprzedaż*	Pieniądze Kupno	Pieniądze Sprzedaż	Dewizy Kupno**	Dewizy Sprzedaż**		Dewizy Kupno***	Dewizy Sprzedaż***
2015-01-19	08:46	4.2431	4.5121	4.2177	4.5383	0	0		-	-
2015-01-19	12:13	4.2431	4.5121	4.2177	4.5383	0	0		-	-
2015-01-20	08:41	4.1881	4.4536	4.163	4.4795	0	0		-	-
2015-01-20	12:14	4.1881	4.4536	4.163	4.4795	0	0		-	-
2015-01-21	08:38	4.2164	4.4837	4.1912	4.5098	0	0		-	-
2015-01-21	12:01	4.2164	4.4837	4.1912	4.5098	0	0		-	-
2015-01-22	08:47	4.2684	4.5389	4.2428	4.5654	0	0		-	-
2015-01-22	13:58	4.2684	4.5389	4.2428	4.5654	0	0		-	-
2015-01-23	08:44	4.2378	4.5065	4.2124	4.5327	0	0		-	-
2015-01-23	14:02	4.2378	4.5065	4.2124	4.5327	0	0		-	-
2015-01-26	08:32	4.223	4.4907	4.1977	4.5168	0	0		4.2191	4.3476
2015-01-26	11:30	4.223	4.4907	4.1977	4.5168	0	0		-	-
2015-01-26	11:53	4.223	4.4907	4.1977	4.5168	0	0		-	-
2015-01-26	13:59	4.1504	4.4135	4.1256	4.4392	0	0		4.1466	4.2729
2015-01-27	08:41	4.0877	4.3468	4.0632	4.3721	0	0		4.0839	4.2083
2015-01-27	10:03	4.0089	4.263	3.9849	4.2879	0	0		4.0052	4.1272
2015-01-27	13:10	4.0089	4.263	3.9849	4.2879	0	0		-	-
2015-01-28	08:43	4.0441	4.3005	4.0199	4.3255	0	0		4.0404	4.1635
2015-01-28	13:20	4.0441	4.3005	4.0199	4.3255	0	0		-	-
2015-01-29	08:40	4.0791	4.3377	4.0547	4.3629	0	0		4.0754	4.1995
2015-01-29	11:59	4.0791	4.3377	4.0547	4.3629	0	0		-	-
2015-01-29	12:12	4.0132	4.2676	3.9891	4.2924	0	0		4.0095	4.1316
2015-01-30	08:44	3.9677	4.2192	3.944	4.2438	0	0		3.9641	4.0848
2015-01-30	12:08	3.9677	4.2192	3.944	4.2438	0	0		-	-
2015-02-02	08:44	3.9192	4.1677	3.8957	4.1919	0	0		3.9156	4.0349
2015-02-02	11:34	3.9192	4.1677	3.8957	4.1919	0	0		-	-
2015-02-03	08:42	3.9317	4.1809	3.9082	4.2053	0	0		3.9281	4.0477
2015-02-03	14:50	3.9317	4.1809	3.9082	4.2053	0	0		-	-
2015-02-04	08:40	3.8783	4.1242	3.8551	4.1482	0	0		3.8748	3.9928
2015-02-04	12:17	3.8783	4.1242	3.8551	4.1482	0	0		-	-
2015-02-05	08:42	3.9082	4.156	3.8848	4.1801	0	0		3.9046	4.0236
2015-02-05	12:39	3.9082	4.156	3.8848	4.1801	0	0		3.904599905	4.0236001015
2015-02-06	08:43	3.8873	4.1337	3.864	4.1577	0	0		3.8837	4.002
2015-02-06	12:06	3.8873	4.1337	3.864	4.1577	0	0		3.883699894	4.001999855
2015-02-09	08:53	3.8971	4.1441	3.8737	4.1682	0	0		3.8935	4.0121
2015-02-09	11:33	3.8971	4.1441	3.8737	4.1682	0	0		3.8935000896	4.0121002197
2015-02-10	08:39	3.9417	4.1916	3.9181	4.2159	0	0		3.9381	4.058
2015-02-10	14:29	3.9417	4.1916	3.9181	4.2159	0	0		3.9381000996	4.0580000877
2015-02-11	08:41	3.9521	4.2026	3.9285	4.2271	0	0		3.9485	4.0688
2015-02-11	13:40	3.9521	4.2026	3.9285	4.2271	0	0		3.948499918	4.0687999725
2015-02-12	08:39	3.9534	4.204	3.9297	4.2285	0	0		3.9498	4.0701
2015-02-12	12:42	3.9534	4.204	3.9297	4.2285	0	0		-	-
2015-02-12	15:44	3.8953	4.1422	3.872	4.1663	0	0		3.8917	4.0103
2015-02-13	08:39	3.8763	4.122	3.8531	4.146	0	0		3.8727	3.9907
2015-02-13	12:52	3.8763	4.122	3.8531	4.146	0	0		3.872699976	3.9907000065
2015-02-16	08:42	3.8809	4.1269	3.8576	4.1509	0	0		3.8773	3.9954
2015-02-16	11:43	3.8809	4.1269	3.8576	4.1509	0	0		3.877300024	3.9953999519
2015-02-17	08:44	3.8829	4.129	3.8596	4.153	0	0		3.8793	3.9975
2015-02-17	13:08	3.8829	4.129	3.8596	4.153	0	0		3.8793001175	3.9974999428
2015-02-18	08:41	3.8704	4.1158	3.8473	4.1397	0	0		3.8669	3.9847
2015-02-18	13:34	3.8704	4.1158	3.8473	4.1397	0	0		3.8668999672	3.9846999645
2015-02-19	08:43	3.8312	4.0741	3.8082	4.0978	0	0		3.8277	3.9443
2015-02-19	12:04	3.8312	4.0741	3.8082	4.0978	0	0		3.8276998997	3.9442999363
2015-02-20	08:43	3.8076	4.049	3.7848	4.0726	0	0		3.8042	3.92
2015-02-20	12:05	3.8076	4.049	3.7848	4.0726	0	0		3.804199934	3.9200000763
2015-02-23	08:50	3.8321	4.0751	3.8092	4.0988	0	0		3.8286	3.9453
2015-02-23	12:40	3.8321	4.0751	3.8092	4.0988	0	0		3.8285999298	3.9453001022
2015-02-24	08:42	3.8278	4.0704	3.8049	4.0941	0	0		3.8243	3.9408
2015-02-24	11:53	3.8278	4.0704	3.8049	4.0941	0	0		3.8243000507	3.9407999516
2015-02-25	08:48	3.8056	4.0469	3.7829	4.0704	0	0		3.8022	3.918
2015-02-25	13:26	3.8056	4.0469	3.7829	4.0704	0	0		3.802200079	3.9179999828
2015-02-26	08:38	3.8019	4.0429	3.7792	4.0665	0	0		3.7984	3.9141
2015-02-26	12:19	3.8019	4.0429	3.7792	4.0665	0	0		3.7983999252	3.9140999317
2015-02-27	08:41	3.8388	4.0822	3.8158	4.1059	0	0		3.8353	3.9521
2015-02-27	12:07	3.8388	4.0822	3.8158	4.1059	0	0		3.8352999687	3.9521000385
2015-03-02	08:41	3.8348	4.0779	3.8119	4.1016	0	0		3.8313	3.948
2015-03-02	11:54	3.8348	4.0779	3.8119	4.1016	0	0		3.8313000202	3.9479999542
2015-03-03	08:38	3.818	4.06	3.7951	4.0836	0	0		3.8145	3.9307
2015-03-03	12:02	3.818	4.06	3.7951	4.0836	0	0		3.8145000935	3.9307000637
2015-03-04	08:47	3.8328	4.0758	3.8099	4.0995	0	0		3.8293	3.9459
2015-03-04	12:36	3.8328	4.0758	3.8099	4.0995	0	0		3.8292999268	3.9458999634
2015-03-05	08:39	3.8255	4.068	3.8026	4.0917	0	0		3.822	3.9384
2015-03-05	12:04	3.8255	4.068	3.8026	4.0917	0	0		3.8220000267	3.9384000301
2015-03-06	08:43	3.8073	4.0487	3.7845	4.0722	0	0		3.8038	3.9197
2015-03-06	12:49	3.8073	4.0487	3.7845	4.0722	0	0		3.803800106	3.9196999073
2015-03-09	08:45	3.8032	4.0443	3.7805	4.0679	0	0		3.7998	3.9155
2015-03-09	12:18	3.8032	4.0443	3.7805	4.0679	0	0		3.7997999191	3.9154999256
2015-03-10	08:36	3.7977	4.0385	3.775	4.062	0	0		3.7942	3.9098
2015-03-10	12:23	3.7977	4.0385	3.775	4.062	0	0		3.7941999435	3.9098000526
2015-03-11	08:49	3.8345	4.0776	3.8116	4.1013	0	0		3.831	3.9477
2015-03-11	11:59	3.8345	4.0776	3.8116	4.1013	0	0		3.8310000896	3.9477000237
2015-03-12	08:42	3.8224	4.0647	3.7996	4.0884	0	0		3.8189	3.9353
2015-03-12	13:04	3.8224	4.0647	3.7996	4.0884	0	0		3.8189001083	3.9353001118
2015-03-13	08:44	3.8465	4.0904	3.8235	4.1141	0	0		3.843	3.96
2015-03-13	12:36	3.8465	4.0904	3.8235	4.1141	0	0		3.8429999352	3.9600000381
2015-03-16	08:44	3.8609	4.1056	3.8378	4.1295	0	0		3.8573	3.9748
2015-03-16	11:56	3.8609	4.1056	3.8378	4.1295	0	0		3.8573000431	3.9748001099
2015-03-17	08:44	3.8179	4.0599	3.7951	4.0836	0	0		3.8144	3.9306
2015-03-17	12:01	3.8179	4.0599	3.7951	4.0836	0	0		3.8143999577	3.9305999279
2015-03-18	08:46	3.8268	4.0694	3.8039	4.093	0	0		3.8233	3.9397
2015-03-18	12:14	3.8268	4.0694	3.8039	4.093	0	0		3.8232998848	3.9396998882
2015-03-19	08:43	3.8373	4.0806	3.8143	4.1043	0	0		3.8338	3.9506
2015-03-19	11:58	3.8373	4.0806	3.8143	4.1043	0	0		3.8338000774	3.9505999088
2015-03-20	09:28	3.8477	4.0916	3.8247	4.1154	0	0		3.8442	3.9613
2015-03-20	11:43	3.8477	4.0916	3.8247	4.1154	0	0		3.8441998959	3.9612998962
2015-03-23	08:43	3.8594	4.104	3.8363	4.1279	0	0		3.8558	3.9733
2015-03-23	12:22	3.8594	4.104	3.8363	4.1279	0	0		3.8557999134	3.9732999802
2015-03-24	08:46	3.83	4.0728	3.8071	4.0965	0	0		3.8265	3.9431
2015-03-24	12:23	3.83	4.0728	3.8071	4.0965	0	0		3.826499939	3.9430999756
2015-03-25	08:45	3.8557	4.1001	3.8326	4.1239	0	0		3.8521	3.9695
2015-03-25	12:15	3.8557	4.1001	3.8326	4.1239	0	0		3.8520998955	3.9695000648
2015-03-26	08:46	3.8263	4.0689	3.8034	4.0926	0	0		3.8228	3.9393
2015-03-26	11:57	3.8263	4.0689	3.8034	4.0926	0	0		3.822799921	3.9393000603
2015-03-27	08:48	3.8465	4.0904	3.8235	4.1142	0	0		3.843	3.9601
2015-03-27	11:44	3.8465	4.0904	3.8235	4.1142	0	0		3.8429999352	3.9600999355
2015-03-30	08:48	3.8621	4.1069	3.8389	4.1308	0	0		3.8585	3.976
2015-03-30	12:25	3.8621	4.1069	3.8389	4.1308	0	0		3.8585000038	3.9760000706
2015-03-31	08:41	3.8505	4.0946	3.8275	4.1184	0	0		3.847	3.9642
2015-03-31	11:58	3.8505	4.0946	3.8275	4.1184	0	0		3.8469998837	3.9642000198
2015-04-01	08:42	3.8387	4.082	3.8157	4.1058	0	0		3.8352	3.952
2015-04-01	12:33	3.8387	4.082	3.8157	4.1058	0	0		3.8352000713	3.9519999027
2015-04-02	08:43	3.8421	4.0857	3.8191	4.1094	0	0		3.8386	3.9555
2015-04-02	12:03	3.8421	4.0857	3.8191	4.1094	0	0		3.8385999203	3.9554998875
2015-04-03	08:40	3.8486	4.0926	3.8256	4.1164	0	0		3.8451	3.9622
2015-04-03	12:37	3.8486	4.0926	3.8256	4.1164	0	0		3.845099926	3.9621999264
2015-04-07	08:43	3.8353	4.0784	3.8123	4.1021	0	0		3.8318	3.9485
2015-04-07	11:33	3.8353	4.0784	3.8123	4.1021	0	0		3.831799984	3.948499918
2015-04-08	08:49	3.8115	4.0531	3.7887	4.0767	0	0		3.808	3.924
2015-04-08	12:33	3.8115	4.0531	3.7887	4.0767	0	0		3.8080000877	3.9240000248
2015-04-09	08:43	3.7906	4.0309	3.7679	4.0543	0	0		3.7871	3.9024
2015-04-09	11:48	3.7906	4.0309	3.7679	4.0543	0	0		3.7871000767	3.9024000168
2015-04-10	08:37	3.8141	4.0559	3.7913	4.0795	0	0		3.8107	3.9267
2015-04-10	12:32	3.8141	4.0559	3.7913	4.0795	0	0		3.8106999397	3.9267001152
2015-04-13	08:43	3.817	4.059	3.7942	4.0826	0	0		3.8135	3.9297
2015-04-13	12:49	3.817	4.059	3.7942	4.0826	0	0		3.8134999275	3.9296998978
2015-04-14	08:42	3.8312	4.074	3.8082	4.0978	0	0		3.8277	3.9443
2015-04-14	12:20	3.8312	4.074	3.8082	4.0978	0	0		3.8276998997	3.9442999363
2015-04-15	08:43	3.8185	4.0605	3.7956	4.0842	0	0		3.815	3.9312
2015-04-15	12:01	3.8185	4.0605	3.7956	4.0842	0	0		3.8150000572	3.9312000275
2015-04-16	08:43	3.8398	4.0832	3.8168	4.107	0	0		3.8363	3.9531
2015-04-16	11:46	3.8398	4.0832	3.8168	4.107	0	0		3.8362998962	3.953099966
2015-04-17	08:45	3.8473	4.0912	3.8242	4.115	0	0		3.8438	3.9608
2015-04-17	12:13	3.8473	4.0912	3.8242	4.115	0	0		3.8438000679	3.9607999325
2015-04-20	08:43	3.8634	4.1083	3.8403	4.1323	0	0		3.8599	3.9775
2015-04-20	11:34	3.8634	4.1083	3.8403	4.1323	0	0		3.8598999977	3.9774999619
2015-04-21	08:42	3.8269	4.0695	3.804	4.0932	0	0		3.8234	3.9399
2015-04-21	11:45	3.8269	4.0695	3.804	4.0932	0	0		3.8234000206	3.9398999214
2015-04-22	08:44	3.8298	4.0726	3.8069	4.0963	0	0		3.8263	3.9428
2015-04-22	12:22	3.8298	4.0726	3.8069	4.0963	0	0		3.8262999058	3.942800045
2015-04-23	08:44	3.7978	4.0386	3.7751	4.0621	0	0		3.7944	3.9099
2015-04-23	13:08	3.7978	4.0386	3.7751	4.0621	0	0		3.7943999767	3.90989995
2015-04-24	08:47	3.8154	4.0572	3.7925	4.0808	0	0		3.8119	3.928
2015-04-24	11:49	3.8154	4.0572	3.7925	4.0808	0	0		3.8118999004	3.9279999733
2015-04-27	08:46	3.8355	4.0787	3.8126	4.1024	0	0		3.832	3.9487
2015-04-27	12:53	3.8355	4.0787	3.8126	4.1024	0	0		3.8320000172	3.9486999512
2015-04-28	08:44	3.7848	4.0247	3.7621	4.0481	0	0		3.7813	3.8965
2015-04-28	12:22	3.7848	4.0247	3.7621	4.0481	0	0		3.7813000679	3.8965001106
2015-04-29	08:44	3.7543	3.9923	3.7318	4.0155	0	0		3.7509	3.8651
2015-04-29	14:02	3.7543	3.9923	3.7318	4.0155	0	0		3.7509000301	3.8650999069
2015-04-30	09:08	3.7916	4.032	3.769	4.0555	0	0		3.7882	3.9036
2015-04-30	12:12	3.7916	4.032	3.769	4.0555	0	0		3.7881999016	3.9035999775
2015-05-04	08:53	3.8191	4.0612	3.7963	4.0849	0	0		3.8157	3.9319
2015-05-04	12:02	3.8191	4.0612	3.7963	4.0849	0	0		3.8157000542	3.9319000244
2015-05-05	08:50	3.8215	4.0637	3.7986	4.0874	0	0		3.818	3.9343
2015-05-05	15:33	3.8366	4.0798	3.8136	4.1036	0	0		-	-
2015-05-06	08:45	3.8366	4.0798	3.8136	4.1036	0	0		3.8331	3.9498
2015-05-06	12:00	3.8366	4.0798	3.8136	4.1036	0	0		-	-
2015-05-07	08:48	3.8499	4.0939	3.8268	4.1177	0	0		3.8463	3.9635
2015-05-07	12:06	3.8499	4.0939	3.8268	4.1177	0	0		3.8462998867	3.9635000229
2015-05-08	08:48	3.8541	4.0985	3.8311	4.1223	0	0		3.8506	3.9679
2015-05-08	12:11	3.8541	4.0985	3.8311	4.1223	0	0		3.8506000042	3.9679000378
2015-05-11	08:45	3.8478	4.0918	3.8248	4.1156	0	0		3.8443	3.9614
2015-05-11	12:20	3.8478	4.0918	3.8248	4.1156	0	0		3.8443000317	3.961400032
2015-05-12	08:45	3.8668	4.1119	3.8436	4.1358	0	0		3.8632	3.9809
2015-05-12	12:08	3.8668	4.1119	3.8436	4.1358	0	0		3.8631999493	3.9809000492
2015-05-13	08:47	3.8704	4.1157	3.8472	4.1397	0	0		3.8669	3.9846
2015-05-13	12:04	3.8704	4.1157	3.8472	4.1397	0	0		3.8668999672	3.9846000671
2015-05-14	08:44	3.8772	4.123	3.854	4.1469	0	0		3.8736	3.9916
2015-05-14	12:31	3.8772	4.123	3.854	4.1469	0	0		3.8736000061	3.9916000366
2015-05-15	08:44	3.8492	4.0932	3.8261	4.117	0	0		3.8456	3.9628
2015-05-15	11:48	3.8492	4.0932	3.8261	4.117	0	0		-	-
2015-05-15	14:06	3.8022	4.0432	3.7794	4.0667	0	0		3.7987	3.9144
2015-05-18	08:45	3.8023	4.0433	3.7795	4.0668	0	0		3.7988	3.9145
2015-05-18	11:55	3.8023	4.0433	3.7795	4.0668	0	0		3.7987999916	3.9144999981
2015-05-19	08:42	3.8384	4.0817	3.8154	4.1055	0	0		3.8349	3.9517
2015-05-19	12:44	3.8384	4.0817	3.8154	4.1055	0	0		3.8348999023	3.9516999722
2015-05-20	08:43	3.8326	4.0755	3.8096	4.0992	0	0		3.8291	3.9457
2015-05-20	12:38	3.8326	4.0755	3.8096	4.0992	0	0		3.8290998936	3.9456999302
2015-05-21	08:45	3.8773	4.1231	3.8541	4.1471	0	0		3.8738	3.9917
2015-05-21	13:28	3.8773	4.1231	3.8541	4.1471	0	0		3.8738000393	3.991699934
2015-05-22	08:29	3.8744	4.12	3.8512	4.1439	0	0		3.8708	3.9887
2015-05-22	12:34	3.8744	4.12	3.8512	4.1439	0	0		3.8708000183	3.988699913
2015-05-25	08:43	3.9335	4.1829	3.91	4.2072	0	0		3.93	4.0496
2015-05-25	12:32	3.9335	4.1829	3.91	4.2072	0	0		3.9300000668	4.0496001244
2015-05-26	08:44	3.9143	4.1624	3.8909	4.1867	0	0		3.9107	4.0298
2015-05-26	12:23	3.9143	4.1624	3.8909	4.1867	0	0		-	-
2015-05-27	08:45	3.944	4.194	3.9204	4.2184	0	0		3.9404	4.0604
2015-05-27	12:40	3.944	4.194	3.9204	4.2184	0	0		3.9403998852	4.0604000092
2015-05-28	08:47	3.9298	4.179	3.9063	4.2033	0	0		3.9263	4.0458
2015-05-28	11:48	3.9298	4.179	3.9063	4.2033	0	0		3.9263000488	4.045800209
2015-05-29	08:43	3.9388	4.1885	3.9152	4.2129	0	0		3.9352	4.0551
2015-05-29	12:36	3.9388	4.1885	3.9152	4.2129	0	0		3.935199976	4.0550999641
2015-06-01	08:45	3.9211	4.1696	3.8976	4.1939	0	0		3.9175	4.0368
2015-06-01	12:07	3.9211	4.1696	3.8976	4.1939	0	0		3.9175000191	4.0367999077
2015-06-02	08:42	3.935	4.1845	3.9115	4.2088	0	0		3.9314	4.0512
2015-06-02	12:21	3.935	4.1845	3.9115	4.2088	0	0		3.9314000607	4.051199913
2015-06-03	08:42	3.9067	4.1544	3.8834	4.1786	0	0		3.9032	4.0221
2015-06-03	12:33	3.9067	4.1544	3.8834	4.1786	0	0		3.9031999111	4.0220999718
2015-06-05	08:46	3.9191	4.1675	3.8956	4.1918	0	0		3.9155	4.0348
2015-06-05	11:36	3.9191	4.1675	3.8956	4.1918	0	0		3.9154999256	4.0348000526
2015-06-08	08:45	3.9275	4.1765	3.904	4.2008	0	0		3.9239	4.0434
2015-06-08	14:35	3.9275	4.1765	3.904	4.2008	0	0		3.923899889	4.0433998108
2015-06-09	08:43	3.9268	4.1757	3.9033	4.2	0	0		3.9232	4.0427
2015-06-09	12:36	3.9268	4.1757	3.9033	4.2	0	0		3.923199892	4.0426998138
2015-06-10	08:37	3.9215	4.1701	3.898	4.1944	0	0		3.9179	4.0372
2015-06-10	12:20	3.9215	4.1701	3.898	4.1944	0	0		3.9179000854	4.0371999741
2015-06-11	08:47	3.8866	4.133	3.8634	4.1571	0	0		3.8831	4.0013
2015-06-11	12:10	3.8866	4.133	3.8634	4.1571	0	0		3.8831000328	4.0012998581
2015-06-12	08:48	3.8914	4.1381	3.8682	4.1622	0	0		3.8879	4.0063
2015-06-12	12:22	3.8914	4.1381	3.8682	4.1622	0	0		3.8879001141	4.0062999725
2015-06-15	08:45	3.9186	4.1671	3.8952	4.1913	0	0		3.9151	4.0343
2015-06-15	12:17	3.9186	4.1671	3.8952	4.1913	0	0		3.9151000977	4.0342998505
2015-06-16	08:46	3.9097	4.1575	3.8863	4.1817	0	0		3.9061	4.0251
2015-06-16	12:08	3.9097	4.1575	3.8863	4.1817	0	0		3.9061000347	4.0251002312
2015-06-17	08:46	3.9023	4.1497	3.8789	4.1738	0	0		3.8987	4.0175
2015-06-17	12:19	3.9023	4.1497	3.8789	4.1738	0	0		3.8986999989	4.0174999237
2015-06-18	08:45	3.9241	4.1729	3.9006	4.1972	0	0		3.9205	4.04
2015-06-18	12:07	3.9241	4.1729	3.9006	4.1972	0	0		3.9205000401	4.0399999619
2015-06-19	08:30	3.9306	4.1798	3.9071	4.2041	0	0		3.927	4.0466
2015-06-19	12:11	3.9306	4.1798	3.9071	4.2041	0	0		3.9270000458	4.046599865
2015-06-22	08:43	3.9344	4.1838	3.9108	4.2081	0	0		3.9308	4.0505
2015-06-22	12:42	3.9344	4.1838	3.9108	4.2081	0	0		3.9307999611	4.0504999161
2015-06-23	08:46	3.9362	4.1857	3.9126	4.21	0	0		3.9326	4.0523
2015-06-23	12:27	3.9362	4.1857	3.9126	4.21	0	0		3.9326000214	4.0522999763
2015-06-24	08:40	3.9373	4.1869	3.9137	4.2112	0	0		3.9337	4.0535
2015-06-24	11:55	3.9373	4.1869	3.9137	4.2112	0	0		3.9337000847	4.0535001755
2015-06-25	08:43	3.9286	4.1777	3.9051	4.202	0	0		3.925	4.0446
2015-06-25	12:44	3.9286	4.1777	3.9051	4.202	0	0		3.9249999523	4.0446000099
2015-06-26	08:41	3.9242	4.173	3.9007	4.1973	0	0		3.9206	4.04
2015-06-26	12:18	3.9242	4.173	3.9007	4.1973	0	0		3.9205999374	4.0399999619
2015-06-29	08:49	3.9921	4.2451	3.9682	4.2698	0	0		3.9884	4.1099
2015-06-29	12:38	3.9921	4.2451	3.9682	4.2698	0	0		3.9883999825	4.1098999977
2015-06-30	08:43	3.9743	4.2263	3.9506	4.2509	0	0		3.9707	4.0916
2015-06-30	12:27	3.9743	4.2263	3.9506	4.2509	0	0		3.9707000256	4.0915999413
2015-07-01	08:48	3.9642	4.2155	3.9405	4.2401	0	0		3.9606	4.0812
2015-07-01	11:50	3.9642	4.2155	3.9405	4.2401	0	0		3.9605998993	4.0812001228
2015-07-02	08:43	3.9463	4.1965	3.9227	4.2209	0	0		3.9427	4.0628
2015-07-02	12:08	3.9463	4.1965	3.9227	4.2209	0	0		3.9426999092	4.0627999306
2015-07-03	08:45	3.9495	4.1998	3.9258	4.2243	0	0		3.9458	4.066
2015-07-03	12:36	3.9495	4.1998	3.9258	4.2243	0	0		3.945800066	4.0659999847
2015-07-06	09:15	3.9643	4.2156	3.9406	4.2401	0	0		3.9607	4.0813
2015-07-06	12:09	3.9643	4.2156	3.9406	4.2401	0	0		3.9607000351	4.0812997818
2015-07-07	08:40	3.9749	4.2269	3.9511	4.2515	0	0		3.9713	4.0922
2015-07-07	11:59	3.9749	4.2269	3.9511	4.2515	0	0		3.9712998867	4.0921998024
2015-07-08	08:39	3.9974	4.2509	3.9735	4.2756	0	0		3.9938	4.1154
2015-07-08	12:20	3.9974	4.2509	3.9735	4.2756	0	0		3.9937999249	4.1153998375
2015-07-09	08:38	3.9867	4.2394	3.9628	4.264	0	0		3.983	4.1043
2015-07-09	12:08	3.9867	4.2394	3.9628	4.264	0	0		3.9830000401	4.1043000221
2015-07-10	08:34	3.9388	4.1885	3.9152	4.2129	0	0		3.9352	4.0551
2015-07-10	11:55	3.9388	4.1885	3.9152	4.2129	0	0		3.935199976	4.0550999641
2015-07-13	08:42	3.9329	4.1822	3.9094	4.2066	0	0		3.9293	4.049
2015-07-13	12:17	3.9329	4.1822	3.9094	4.2066	0	0		3.9293000698	4.0489997864
2015-07-13	13:44	3.896	4.1429	3.8726	4.167	0	0		3.8924	4.0109
2015-07-14	08:32	3.9088	4.1566	3.8854	4.1808	0	0		3.9052	4.0242
2015-07-14	12:19	3.9088	4.1566	3.8854	4.1808	0	0		3.9052000046	4.0241999626
2015-07-15	08:48	3.9098	4.1577	3.8864	4.1819	0	0		3.9063	4.0252
2015-07-15	12:44	3.9098	4.1577	3.8864	4.1819	0	0		3.9063000679	4.0251998901
2015-07-16	08:37	3.9006	4.1479	3.8773	4.172	0	0		3.8971	4.0157
2015-07-16	12:17	3.9006	4.1479	3.8773	4.172	0	0		3.8970999718	4.0156998634
2015-07-17	08:37	3.8908	4.1375	3.8675	4.1615	0	0		3.8873	4.0057
2015-07-17	12:28	3.8908	4.1375	3.8675	4.1615	0	0		3.8873000145	4.0057001114
2015-07-20	08:52	3.8795	4.1255	3.8563	4.1495	0	0		3.876	3.994
2015-07-20	11:59	3.8795	4.1255	3.8563	4.1495	0	0		3.8759999275	3.993999958
2015-07-21	08:42	3.897	4.144	3.8736	4.1681	0	0		3.8934	4.012
2015-07-21	12:18	3.897	4.144	3.8736	4.1681	0	0		3.8933999538	4.0120000839
2015-07-22	08:47	3.8896	4.1362	3.8663	4.1603	0	0		3.8861	4.0044
2015-07-22	12:10	3.8896	4.1362	3.8663	4.1603	0	0		3.8861000538	4.0043997765
2015-07-23	08:45	3.8757	4.1214	3.8525	4.1454	0	0		3.8722	3.9901
2015-07-23	12:34	3.8757	4.1214	3.8525	4.1454	0	0		3.8722000122	3.9900999069
2015-07-24	08:48	3.8605	4.1053	3.8374	4.1291	0	0		3.857	3.9745
2015-07-24	12:07	3.8605	4.1053	3.8374	4.1291	0	0		3.8570001125	3.9744999409
2015-07-27	08:47	3.8663	4.1114	3.8431	4.1353	0	0		3.8627	3.9804
2015-07-27	11:57	3.8663	4.1114	3.8431	4.1353	0	0		3.8626999855	3.9804000854
2015-07-27	15:43	3.8404	4.0839	3.8175	4.1077	0	0		3.8369	3.9538
2015-07-28	08:40	3.8142	4.056	3.7914	4.0796	0	0		3.8107	3.9268
2015-07-28	12:03	3.8142	4.056	3.7914	4.0796	0	0		3.8106999397	3.9268000126
2015-07-29	08:45	3.8192	4.0613	3.7963	4.0849	0	0		3.8157	3.9319
2015-07-29	12:06	3.8192	4.0613	3.7963	4.0849	0	0		3.8157000542	3.9319000244
2015-07-30	08:45	3.8318	4.0747	3.8089	4.0984	0	0		3.8283	3.9449
2015-07-30	12:39	3.8318	4.0747	3.8089	4.0984	0	0		3.8282999992	3.9449000359
2015-07-31	08:45	3.874	4.1196	3.8508	4.1435	0	0		3.8704	3.9883
2015-07-31	12:00	3.874	4.1196	3.8508	4.1435	0	0		3.8703999519	3.9883000851
2015-08-03	09:12	3.8538	4.0981	3.8307	4.1219	0	0		3.8502	3.9675
2015-08-03	12:34	3.8538	4.0981	3.8307	4.1219	0	0		3.8501999378	3.9674999714
2015-08-04	08:46	3.8532	4.0974	3.8301	4.1213	0	0		3.8496	3.9669
2015-08-04	12:36	3.8532	4.0974	3.8301	4.1213	0	0		3.8496000767	3.9669001102
2015-08-05	08:42	3.8631	4.108	3.8399	4.1319	0	0		3.8595	3.9771
2015-08-05	12:19	3.8631	4.108	3.8399	4.1319	0	0		3.8594999313	3.9770998955
2015-08-06	08:50	3.852	4.0961	3.8289	4.12	0	0		3.8484	3.9657
2015-08-06	12:08	3.852	4.0961	3.8289	4.12	0	0		3.848400116	3.9656999111
2015-08-07	08:35	3.852	4.0962	3.829	4.1201	0	0		3.8485	3.9657
2015-08-07	11:51	3.852	4.0962	3.829	4.1201	0	0		3.8485000134	3.9656999111
2015-08-10	08:59	3.8323	4.0752	3.8093	4.0989	0	0		3.8288	3.9454
2015-08-10	12:49	3.8323	4.0752	3.8093	4.0989	0	0		3.828799963	3.9453999996
2015-08-11	08:44	3.8446	4.0883	3.8216	4.1121	0	0		3.8411	3.9581
2015-08-11	12:45	3.8446	4.0883	3.8216	4.1121	0	0		3.8410999775	3.9581000805
2015-08-12	09:21	3.7964	4.037	3.7736	4.0605	0	0		3.7929	3.9084
2015-08-12	12:27	3.7964	4.037	3.7736	4.0605	0	0		3.7929000854	3.9084000587
2015-08-13	08:40	3.793	4.0335	3.7703	4.0569	0	0		3.7895	3.905
